ID,L2Process,L2Desc,L3Process,L3Desc,L4Process,L4Desc,VS,MAR,MARDesc
fc1d8ce5-e51b-4ee0-947f-71d386485be4,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V005,Intercompany shipment Return,SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
fad7db55-c738-4fe5-b4b7-ef38b45b9ee4,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-20-V001,Manage Goods Receipt,SC-,ASCWM_MM_HAUNMT01,SCWM: Handling Unit Maintenance (EWM)
784f9326-31be-419f-b912-e00c4c61da6e,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V001,Intercompany shipment,SC-,ASCMF_MM_PUORMT01,SCMF: Purchase Order Maintenance (Intercompany)
29571939-c63b-4428-ae29-ee491a721a33,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-20-V002,Manage Goods Receipt from production,SC-,ASCWM_MM_GDRTMT01,SCWM: Goods Receipt Maintenance (EWM)
0105fcd7-eaa1-46e2-a841-6c56512de3bb,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-30-V003-I01,Sale to customer with 3 step triangulation,SC-,ASCMF_DM_MFMADL00,SCMF: Material Flow Management Display
db49db7f-e037-453b-bee0-953d88a0c6cd,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-30-V001,Manage Stock,SC-,ASCWM_MM_STTRPO00,SCWM: Stock Transfer Posting
1f150b3b-692c-4ead-9885-5c2f8d04dba6,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-20-V002,Manage Goods Receipt from production,SC-,ASCWM_MM_HAUNMT01,SCWM: Handling Unit Maintenance (EWM)
3469f4c0-9665-41ad-8d10-dd07fa4fbf3b,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-20-V002,Manage Goods Receipt from production,SC-,ASCMF_MM_IBDLMT01,SCMF: Inbound Delivery Maintenance (EWM)
0affac97-1ca3-4cf4-8876-24a22288dca0,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-20-V002,Manage Goods Receipt from production,SC-,ASCWM_MM_WHTACO01,SCWM: Warehouse Task Confirmation (EWM)
5af97057-40db-4f5b-8cd1-b0ad10a6a143,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-20-V002,Manage Goods Receipt from production,SC-,ASCWM_MM_WHTACR01,SCWM: Warehouse Task Creation (EWM)
ab11843d-3c03-485f-ae60-aba3ca1ece5b,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-30-V002,Manage Stock to Production,SC-,ASCWM_MM_WHTACO01,SCWM: Warehouse Task Confirmation (EWM)
e955fd2b-39fd-4b77-8c8d-9b4316caefd5,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-40-V001,Prepare Goods Issue,SC-,ASCWM_MM_PIPAEX00,SCWM: Picking & Packing Execution
fdc8ae79-ca8e-426e-bb47-4148517d49ab,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-40-V001,Prepare Goods Issue,SC-,ASCWM_MM_HAUNMT01,SCWM: Handling Unit Maintenance (EWM)
eeffccd2-de83-434d-bfe9-48a5285d81bc,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-40-V001,Prepare Goods Issue,SC-,ASCMF_MM_OBDLMT01,SCMF: Outbound Delivery Maintenance (EWM)
e02e4735-7f6a-4221-bcf4-fdbf71fc289b,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-40-V001,Prepare Goods Issue,SC-,ASCWM_MM_PIWARL01,SCWM: Picking Wave Release (EWM)
c37e447c-ce14-4873-9741-133229b882ad,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-40-V001,Prepare Goods Issue,SC-,ASCWM_DM_WHMADL01,SCWM: Warehouse Management Display (EWM)
90908b21-a911-4e60-99e7-e496ef6d4ee2,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-30-V003-I01,Sale to customer with 3 step triangulation,SC-,ASCMF_MM_SAORMT01,SCMF: Sales order Maintenance (Third Party)
f91de594-9fee-458d-aa81-2d908182d9f0,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-40-V001,Prepare Goods Issue,SC-,ASCWM_MM_WHTACR01,SCWM: Warehouse Task Creation (EWM)
a45bb4eb-4df2-4135-af90-5ee3ee734af6,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-70-V001,Post Goods Issue,SC-,ASCWM_MM_GDISMT01,SCWM: Goods issue Maintenance (Unrestricted Movement Types)
ff3e77ed-b98e-481b-867d-a110f5395d15,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-70-V001,Post Goods Issue,SC-,ASCWM_MM_GDISMT02,SCWM: Goods issue Maintenance (Restricted Movement Types)
ee8f3ebb-3a96-45c7-ae76-f9c898899bc3,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-20-V001,Manage Goods Receipt,SC-,ASCWM_MM_WHTACO01,SCWM: Warehouse Task Confirmation (EWM)
39301f61-5c78-4bce-835a-f1a1243a81b4,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-20-V001,Manage Goods Receipt,SC-,ASCWM_MM_WHTAEX00,SCWM: Warehouse Task Execution (EWM)
8a72c80c-4474-4ec0-a615-34df94f94478,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-70-V001,Post Goods Issue,SC-,ASCWM_MM_GDISMT03,SCWM: Goods issue Maintenance (EWM Unrestricted Movement Types)
1501f85f-6455-42a4-8abf-14a37968de0d,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-70-V001,Post Goods Issue,SC-,ASCWM_MM_GDISMT04,SCWM: Goods issue Maintenance (EWM Restricted Movement Types)
21676ddc-4ab8-4356-a6b1-7b919ac1bc7d,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-70-V001,Post Goods Issue,SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
19df0eb3-6f9f-43ec-815a-23ba4b3d527e,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-30-V001,Manage Stock,SC-,ASCWM_MM_WHTAMT01,SCWM: Warehouse Task Maintenance (EWM)
f88be0c1-e51d-4fb0-84c3-b283e50c9cd2,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V003,Intracompany shipment,SC-,ASCMF_MM_BIDOMT02,SCMF: Billing Document Maintenance (YIF5 & YIF8)
c4ebf77b-096b-427d-b728-71e69e343bc7,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V003,Intracompany shipment,SC-,ASCMF_MM_IBDLMT00,SCMF: Inbound Delivery Maintenance
8b4120e5-4d09-4771-b7b0-934b8d046297,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V003,Intracompany shipment,SC-,ASCMF_MM_PUORMT03,SCMF: Purchase Order Maintenance (Intracompany)
22200827-659c-47ab-87d6-6b4bd9a0e452,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V003,Intracompany shipment,SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
bd6aa26c-822f-4a2f-bb04-db5310957e88,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-10-V002,Purchase from external supplier with triangulation,SC-,ASCWM_MM_GDRTMT00,SCWM: Goods Receipt Maintenance
36bf5fa1-a3ee-4650-8465-7dcd2af5fbdf,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-10-V002,Purchase from external supplier with triangulation,SC-,ASCMF_MM_IBDLMT00,SCMF: Inbound Delivery Maintenance
796de5f0-7978-4ad1-a43d-195a269a6b9d,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-10-V002,Purchase from external supplier with triangulation,SC-,ASCMF_MM_BIDOMT01,SCMF: Billing Document Maintenance (YIF1 & YIF2)
dbd7051e-4d93-4327-acee-fda05ad8273b,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-10-V002,Purchase from external supplier with triangulation,SC-,ASCMF_MM_SAORMT01,SCMF: Sales order Maintenance (Third Party)
27f94899-92e5-4806-80dd-6ee074bf1241,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V001,Intercompany shipment,SC-,ASCMF_MM_BIDOMT02,SCMF: Billing Document Maintenance (YIF5 & YIF8)
5257af16-2b82-4563-8e4d-d2635e80500b,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V001,Intercompany shipment,SC-,ASCMF_DM_MFMADL00,SCMF: Material Flow Management Display
f58f1c4f-6630-40ee-ac94-bd3f25e4e2f1,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V001,Intercompany shipment,SC-,ASCMF_MM_IBDLMT00,SCMF: Inbound Delivery Maintenance
25ad28b6-7fc5-4900-9624-dd303cba6066,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V001,Intercompany shipment,SC-,ASCMF_MM_BIDOMT01,SCMF: Billing Document Maintenance (YIF1 & YIF2)
743529d9-fc34-4696-b6a3-bb217020e236,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V001,Intercompany shipment,SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
e021bf04-84ac-493e-ac1b-83f221abdb38,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V004,Intercompany shipment with Triangulation Return,SC-,ASCMF_MM_BIDOMT03,SCMF: Billing Document Maintenance (Credit Memo)
f467a452-a2fd-4e15-8e47-2d1d502f7124,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V005,Intercompany shipment Return,SC-,ASCMF_MM_BIDOMT03,SCMF: Billing Document Maintenance (Credit Memo)
b5dcffb8-2b88-459d-9d3d-3be69a092586,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V004,Intercompany shipment with Triangulation Return,SC-,ASCMF_MM_PUORMT02,SCMF: Purchase Order Maintenance (Inter/Intracompany Return)
863e6824-65bd-4ffe-9739-fc82691197b0,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V005,Intercompany shipment Return,SC-,ASCMF_MM_PUORMT02,SCMF: Purchase Order Maintenance (Inter/Intracompany Return)
b89928f0-329a-40e4-beae-933f1224eb07,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V004,Intercompany shipment with Triangulation Return,SC-,ASCMF_MM_BIDOMT03,SCMF: Billing Document Maintenance (YIRE)
2de57367-c6e8-47ac-b33a-c334a9653d97,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V005,Intercompany shipment Return,SC-,ASCMF_MM_BIDOMT03,SCMF: Billing Document Maintenance (YIRE)
8b66e8e3-9f41-44a5-9f01-99e1f4a95f29,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V004,Intercompany shipment with Triangulation Return,SC-,ASCMF_MM_PUORMT02,SCMF: Purchase Order Maintenance (Intercompany Return)
d3884ff8-6423-4699-ab2a-8ef50b2bbc78,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V005,Intercompany shipment Return,SC-,ASCMF_MM_PUORMT04,SCMF: Purchase Order Maintenance (Intracompany Return)
84fc94af-7674-4fb7-a1c7-8a46fb6f9e04,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-30-V005,Manage Outbound Returns,SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
26da153d-dd85-450f-aa44-9ce78bf4fa5f,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-50-V003,External subcontracting,SC-,ASCMF_DM_MFMADL00,SCMF: Material Flow Management Display
53dcffe0-0192-42cc-ab6b-e7826fe2a987,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-50-V001,Manage Physical Inventory,SC-,ASCWM_MM_PHIDEX00,SCWM: Physical Inventory Document Execution
f3168d9d-0774-45e9-87ea-479c5a03a42b,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-50-V001,Manage Physical Inventory,SC-,ASCWM_MM_PHIDEX01,SCWM: Physical Inventory Document Execution (EWM)
3e5070b7-4abb-4b68-a47f-360aebaf3df3,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-10-V001,Purchase from external supplier,SC-,ASCMF_MM_IBDLMT00,SCMF: Inbound Delivery Maintenance
c183d96f-30c3-4633-90c9-8ad13558dddb,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-10-V003,Inbound from external subcontractor,SC-,ASCMF_MM_IBDLMT00,SCMF: Inbound Delivery Maintenance
0cc49ba6-6170-4bc4-9f35-72b4a79ab643,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-30-V001,Sale to customer,SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
90ff117a-40e4-47ba-9ca9-e8b4d25c5ffb,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-30-V004,Provide to external subcontractor,SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
46e11f84-524f-41fc-958b-32cb8e2d3678,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-30-V004,Provide to external subcontractor,SC-,ASCMF_MM_PUORMT03,SCMF: Purchase Order Maintenance (Intracompany)
08a2628b-a534-4f72-b590-eb7933c4a613,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-40-V005,Provide to external subcontractor from external supplier/subcontractor,SC-,ASCMF_MM_PUORMT03,SCMF: Purchase Order Maintenance (Intracompany)
af82f85d-7670-45ab-af6d-d197f384b099,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-40-V005,Provide to external subcontractor from external supplier/subcontractor,SC-,ASCMF_MM_IBDLMT00,SCMF: Inbound Delivery Maintenance
6139b15e-b01e-41b7-9e59-5d356205f9a7,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-30-60-V001,Manage Delivery Complaints,SC-,ASCTM_DM_TRMADL00,SCTM: Transport Management Display
de324983-7048-47fc-bf2a-bfd0a01a2ef8,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-30-V002,Sale to customer with triangulation,SC-,ASCMF_MM_SAORMT01,SCMF: Sales order Maintenance (Third Party)
dd35220a-100a-4b19-9a32-99f25887c6fa,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-30-V002,Sale to customer with triangulation,SC-,ASCMF_MM_BIDOMT01,SCMF: Billing Document Maintenance (YIF1 & YIF2)
a47deb3a-53a1-4077-9327-9a5ea445a952,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-30-V002,Sale to customer with triangulation,SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
ee72756c-cab2-4113-87cd-d7947efbe825,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V002-I03,Intercompany shipment with triangulation,SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
c4a0bcbb-7827-400d-9f1b-8d58e4d709af,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V002-I03,Intercompany shipment with triangulation,SC-,ASCMF_MM_PUORMT01,SCMF: Purchase Order Maintenance (Intercompany)
5efd032a-4832-40b1-89f6-f2c68005e789,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V002-I03,Intercompany shipment with triangulation,SC-,ASCMF_MM_GDRTMT00,SCMF: Goods Receipt Maintenance
9fb4af8d-d0de-4662-ab82-9d3b88b669b7,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V002-I03,Intercompany shipment with triangulation,SC-,ASCMF_MM_BIDOMT01,SCMF: Billing Document Maintenance (YIF1 & YIF2)
5fcfec8d-55e1-4547-82ba-69207b9513e8,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V002-I03,Intercompany shipment with triangulation,SC-,ASCMF_MM_BIDOMT02,SCMF: Billing Document Maintenance (YIF5 & YIF8)
8679c314-bd78-4a2b-a445-fe57437f1a57,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-10-V004,Manage Inbound Returns,SC-,ASCMF_MM_IBDLMT00,SCMF: Inbound Delivery Maintenance
cfda2ebf-050e-4284-914a-205706e66b9a,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V002-I03,Intercompany shipment with triangulation,SC-,ASCMF_MM_IBDLMT00,SCMF: Inbound Delivery Maintenance
bdc5709b-3f99-4fcf-b339-ab7616f0b1ad,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V003-I01,Intracompany shipment,SC-,ASCMF_MM_BIDOMT02,SCMF: Billing Document Maintenance (YIF5 & YIF8)
56058c21-9687-4664-9b32-2c7f75529772,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V003-I01,Intracompany shipment,SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
43157e92-2ddb-43ea-9217-424be02617e0,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V003-I01,Intracompany shipment,SC-,ASCMF_MM_SAORMT01,SCMF: Sales order Maintenance (Third Party)
4847ef29-7708-418a-8e34-906d55744605,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V001-I01.1,Intercompany shipment_incl. Receiving LE on Legacy System,SC-,ASCMF_MM_BIDOMT01,SCMF: Billing Document Maintenance (YIF1 & YIF2)
6a24c6d6-7d5a-435c-802d-3890620f6fba,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V001-I01.1,Intercompany shipment_incl. Receiving LE on Legacy System,SC-,ASCMF_MM_BIDOMT02,SCMF: Billing Document Maintenance (YIF5 & YIF8)
1654cc12-a338-4e51-bae2-4bb97e3537b7,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V001-I01.1,Intercompany shipment_incl. Receiving LE on Legacy System,SC-,ASCMF_MM_IBDLMT00,SCMF: Inbound Delivery Maintenance
e72054ef-45ec-4cbe-a77e-4f8cc81da602,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V001-I01.1,Intercompany shipment_incl. Receiving LE on Legacy System,SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
d46fc2ad-36a1-441d-b1a4-34698a1d16de,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V002-I02,Intercompany shipment with triangulation_incl. only Receiving LE on S4,SC-,ASCMF_MM_GDRTMT00,SCMF: Goods Receipt Maintenance
82c1d6ed-6722-476c-962b-19c42b870914,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V002-I02,Intercompany shipment with triangulation_incl. only Receiving LE on S4,SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
ba7b0133-b966-43ba-8847-847da5a997ee,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V002-I02,Intercompany shipment with triangulation_incl. only Receiving LE on S4,SC-,ASCMF_MM_PUORMT01,SCMF: Purchase Order Maintenance (Intercompany)
cfb95a3d-4587-48e0-8f11-d33004170858,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V002-I02,Intercompany shipment with triangulation_incl. only Receiving LE on S4,SC-,ASCMF_MM_IBDLMT00,SCMF: Inbound Delivery Maintenance
eb97bb86-ea47-49dc-b83d-71e0c9739e9c,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V002-I02,Intercompany shipment with triangulation_incl. only Receiving LE on S4,SC-,ASCMF_MM_BIDOMT01,SCMF: Billing Document Maintenance (YIF1 & YIF2)
aefd674a-6794-400f-b4c6-ce7570a01ef0,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V002-I02,Intercompany shipment with triangulation_incl. only Receiving LE on S4,SC-,ASCMF_MM_BIDOMT02,SCMF: Billing Document Maintenance (YIF5 & YIF8)
03553316-9ac0-48d7-a701-1e8e003c6da4,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V001-I01.2,Intercompany shipment_incl. Sending LE on Legacy System,SC-,ASCMF_MM_IBDLMT00,SCMF: Inbound Delivery Maintenance
033380cf-f1f8-4336-ba72-78502db2a602,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V009-I03,Intercompany shipment with triangulation BuyBack [Interim XLE],SC-,ASCMF_MM_BIDOMT02,SCMF: Billing Document Maintenance (YIF5 & YIF8)
ba250596-57e1-4ba7-bfe3-0486083d3a80,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V009-I03,Intercompany shipment with triangulation BuyBack [Interim XLE],SC-,ASCMF_MM_BIDOMT01,SCMF: Billing Document Maintenance (YIF1 & YIF2)
febab1f4-ac26-4172-981d-c82bdceaa439,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V009-I03,Intercompany shipment with triangulation BuyBack [Interim XLE],SC-,ASCMF_MM_GDRTMT00,SCMF: Goods Receipt Maintenance
e33c2e60-8114-48d3-a045-e4eaa831fc10,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V009-I03,Intercompany shipment with triangulation BuyBack [Interim XLE],SC-,ASCMF_MM_IBDLMT00,SCMF: Inbound Delivery Maintenance
1b15660c-874a-481a-a082-621a4b3b958c,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V009-I03,Intercompany shipment with triangulation BuyBack [Interim XLE],SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
ead205a7-168e-4465-a092-6bd6d327ca4e,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V009-I03,Intercompany shipment with triangulation BuyBack [Interim XLE],SC-,ASCMF_MM_PUORMT02,SCMF: Purchase Order Maintenance (Intercompany)
5fadf310-77e8-4d54-8937-02929eb8f7b4,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-30-V002-I01,Sale to customer with triangulation [Interim XLE],SC-,ASCMF_MM_BIDOMT01,SCMF: Billing Document Maintenance (YIF1 & YIF2)
191eb8a8-706b-4d8c-b91f-d60993dab0f0,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V0018,Check pending Invoice release to accounting,SC-,ASCMF_MM_BIDOMT01,SCMF: Billing Document Maintenance (YIF1 & YIF2)
01d86b34-c7ee-43d5-8f5a-8bde02801de5,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V0018,Release to Accounting,SC-,ASCMF_MM_BIDOMT01,SCMF: Billing Document Maintenance (YIF1 & YIF2)
53e9f3b1-39a7-4c7b-a3ab-22497e415f67,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V0018,Verify accounting doc created,SC-,ASCMF_MM_BIDOMT01,SCMF: Billing Document Maintenance (YIF1 & YIF2)
895bdff1-de96-4cf2-809f-23d8e6870e20,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-10-V005,Inbound from external supplier incl. Triangulation Return [Interim],SC-,ASCMF_MM_PUORMT02,SCMF: Purchase Order Maintenance (Inter/Intracompany Return)
968e0a67-27bf-4679-8582-c74e4ce250ee,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-10-V005,Inbound from external supplier incl. Triangulation Return [Interim],SC-,ASCMF_MM_OBDLMT00,SCMF: Outbound Delivery Maintenance
3460f2cb-12c8-45fa-a680-a6df97572550,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-10-V005,Inbound from external supplier incl. Triangulation Return [Interim],SC-,ASCMF_MM_SAORMT02,SCMF: Sales order Maintenance (Intercompany Return)
012c37b7-9620-4ef6-92f2-dac29ba1a5ac,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V012,Manage Quantity Credit Memo Requests,SC-,ASCMF_MM_SAORMT03,SCMF: Sales Order Maintenance (Credit & Debit Memo)
27a77034-4b3f-4f55-b632-73f5c411d9cd,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V013,Manage Quantity Debit Memo Requests,SC-,ASCMF_MM_SAORMT03,SCMF: Sales Order Maintenance (Credit & Debit Memo)
816d0e59-8a85-4dde-bde5-99134477c1ca,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V014,Manage Value Credit Memo Requests,SC-,ASCMF_MM_SAORMT03,SCMF: Sales Order Maintenance (Credit & Debit Memo)
de3845f8-8da6-4d64-8e30-e8bcc08e2590,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-20-V015,Manage Value Debit Memo Requests,SC-,ASCMF_MM_SAORMT03,SCMF: Sales Order Maintenance (Credit & Debit Memo)
0eeff068-295f-4ee6-9ee3-5194086d6b7c,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-50-V001,Manage Physical Inventory,SC-,ASCWM_MM_PHIDPO00,SCWM: Physical Inventory Document Posting
fd5c643c-32dd-4bb3-92ca-2ef7e8ac1985,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-50-V001,Manage Physical Inventory,SC-,ASCWM_MM_PHIDPS01,SCWM: Physical Inventory Document Processing (EWM)
1e4b03e7-6bf3-4688-9981-ab8d6b3c3d50,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-100-V001,Preference Processing - Calculation,SC-,ASCMF_MM_REFEMT00,SCMF: Preference Management Maintenance
a87a0dbc-7497-454b-a3f1-6cae781b34e1,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-70-V001,Post Goods Issue,SC-,ASCWM_MM_GDISMT03,SCWM: Goods issue Maintenance (EWM Unrestricted)
1d677573-d466-41a8-bbd7-05836040233e,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-70-V001,Post Goods Issue,SC-,ASCWM_MM_GDISMT04,SCWM: Goods issue Maintenance (EWM Restricted)
09ed402b-25d5-4e72-b02e-784ea513aae7,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-10-130,Creation of Certificate of Origin,SC-,ASCMF_MM_CRORMT00,SCMF: Certificate of Origin Creation
02f2e233-40b2-4fb0-bf3c-a1c8511554f2,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-30-V004,Warehouse Monitoring,SC-,ASCWM_DM_WAREMO01,SCWM: Warehouse Monitoring (EWM)
46af5618-afc8-48d1-b1a5-1b829ac9a65a,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-30-V004,Warehouse Monitoring,SC-,ASCWM_DM_WAREMO02,SCWM: Warehouse Monitoring (EWM Advanced)
528b1c3c-9b94-4c19-a3dd-4b741b440f49,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-30-V004,Warehouse Monitoring,SC-,ASCWM_DM_WHMADL00,SCWM: Warehouse Management Display
a90ca5c3-cd23-46c4-a6c9-e505e049aa48,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-40-V001,Prepare Goods Issue,SC-,ASCWM_MM_GEOPMT01,SCWM: General Operation Maintenance (EWM)
5164a81b-5128-4772-8bc8-6b7f6fe59fac,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-30-V001,Manage Stock,SC-,ASCWM_MM_GEOPMT01,SCWM: General Operation Maintenance (EWM)
6bd557b6-3d61-4cb4-9899-447eb8b3c453,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-40-V001,Prepare Goods Issue,SC-,ASCWM_MM_GDISMT01,SCWM: Goods Issue Maintenance (EWM)
ae867ff0-6db7-44ed-ad54-0de7a4a9827e,L2ID,L2Desc,L3ID,L3Desc,SC-R2DLV-20-70-V001,Post Goods Issue,SC-,ASCWM_MM_GDISMT01,SCWM: Goods Issue Maintenance (EWM)
